"activity","time","p","p_peak","p_smooth"
"Fishing",1275,0.000380157570648084,0.227441845885902,0.228442049296918
"Fishing",1280,0.000377816649879534,0.226041312576085,0.225428472995486
"Fishing",1285,0.000372402737789842,0.222802260524473,0.225108317751181
"Fishing",1290,0.000378552200632316,0.226481380152986,0.216151310742731
"Fishing",1295,0.000332903093915186,0.199170291550734,0.20589399355507
"Fishing",1300,0.000320968973239092,0.192030308961492,0.19261106727032
"Fishing",1305,0.00031194697720248,0.186632601298735,0.186724430224811
"Fishing",1310,0.000303385443416995,0.181510380414206,0.182779865993582
"Fishing",1315,0.00030118955292747,0.180196616267804,0.180634537649938
"Fishing",1320,0.00030118955292747,0.180196616267804,0.162440291741379
"Fishing",1325,0.000212153151081819,0.12692764268853,0.143368326548128
"Fishing",1330,0.000205556070085595,0.12298072068805,0.126588855764658
"Fishing",1335,0.000217051436325067,0.129858203917393,0.127565709507612
"Fishing",1340,0.000217051436325067,0.129858203917393,0.130482198845789
"Fishing",1345,0.000220180364449334,0.131730188702581,0.13233256698369
"Fishing",1350,0.000226329827291808,0.135409308331094,0.129733834520666
"Fishing",1355,0.000204020485717989,0.122062006528323,0.125564116713471
"Fishing",1360,0.000199271945608942,0.119221035280996,0.121555910037433
"Fishing",1365,0.000206231281573236,0.12338468830298,0.120106808571049
"Fishing",1370,0.000196754185742221,0.11771470212917,0.11960469752044
"Fishing",1375,0.000196754185742221,0.11771470212917,0.118660307073324
"Fishing",1380,0.000201495778613518,0.120551516961633,0.105548891395348
"Fishing",1385,0.000131008976291221,0.07838045509524,0.0924374757173709
"Fishing",1390,0.000131008976291221,0.07838045509524,0.0788361938839267
"Fishing",1395,0.000133294209469167,0.0797476714613,0.0792919326726133
"Fishing",1400,0.000133294209469167,0.0797476714613,0.0797476714613
"Fishing",1405,0.000133294209469167,0.0797476714613,0.0797476714613
"Fishing",1410,0.000133294209469167,0.0797476714613,0.0793269000373458
"Fishing",1415,0.000131184314849219,0.0784853571894376,0.0789061286133917
"Fishing",1420,0.000131184314849219,0.0784853571894376,0.0789344573693124
"Fishing",1425,0.000133436259728058,0.079832657729062,0.0793835575491872
"Fishing",1430,0.000133436259728058,0.079832657729062,0.079832657729062
"Fishing",1435,0.000133436259728058,0.079832657729062,0.079832657729062
"Fishing",1440,0.000133436259728058,0.079832657729062,0.079832657729062
"Participating in water sports",1440,2.2373151386554e-05,0.00698373495812024,0.00698373495812024
"Participating in water sports",1445,1.77766686475889e-05,0.00554895196157737,0.00602721296042499
"Participating in water sports",1450,1.77766686475889e-05,0.00554895196157737,0.00554895196157737
"Participating in water sports",1455,1.77766686475889e-05,0.00554895196157737,0.00554895196157737
"Participating in water sports",1460,1.77766686475889e-05,0.00554895196157737,0.00619685601816819
"Participating in water sports",1465,2.40035611180202e-05,0.00749266413134985,0.00684476007475902
"Participating in water sports",1470,2.40035611180202e-05,0.00749266413134985,0.0069482423600693
"Participating in water sports",1475,1.87712187768352e-05,0.00585939881750821,0.00640382058878875
"Participating in water sports",1480,1.87712187768352e-05,0.00585939881750821,0.00585939881750821
"Participating in water sports",1485,1.87712187768352e-05,0.00585939881750821,0.00585939881750821
"Participating in water sports",1490,1.87712187768352e-05,0.00585939881750821,0.00585939881750821
"Participating in water sports",1495,1.87712187768352e-05,0.00585939881750821,0.00585939881750821
"Participating in water sports",1500,1.87712187768352e-05,0.00585939881750821,0.00540985728707979
"Participating in water sports",1505,1.44507538214217e-05,0.00451077422622295,0.00496031575665137
"Participating in water sports",1510,1.44507538214217e-05,0.00451077422622295,0.00451077422622295
"Participating in water sports",1515,1.44507538214217e-05,0.00451077422622295,0.00451077422622295
"Participating in water sports",1520,1.44507538214217e-05,0.00451077422622295,0.00451077422622295
"Participating in water sports",1525,1.44507538214217e-05,0.00451077422622295,0.00572512034929982
"Participating in water sports",1530,2.61216218355422e-05,0.00815381259545355,0.00693946647237668
"Participating in water sports",1535,2.61216218355422e-05,0.00815381259545355,0.00815381259545355
"Participating in water sports",1540,2.61216218355422e-05,0.00815381259545355,0.00815381259545355
"Participating in water sports",1545,2.61216218355422e-05,0.00815381259545355,0.00815381259545355
"Participating in water sports",1550,2.61216218355422e-05,0.00815381259545355,0.00815381259545355
"Participating in water sports",1555,2.61216218355422e-05,0.00815381259545355,0.00884942228514156
"Participating in water sports",1560,3.28070047946627e-05,0.0102406416645176,0.00960630622759365
"Participating in water sports",1565,3.33959009117447e-05,0.0104244644228098,0.0103631901700457
"Participating in water sports",1570,3.33959009117447e-05,0.0104244644228098,0.0104244644228098
"Participating in water sports",1575,3.33959009117447e-05,0.0104244644228098,0.00966758048035773
"Participating in water sports",1580,2.61216218355422e-05,0.00815381259545355,0.00826279248131482
"Participating in water sports",1585,1.98947293651109e-05,0.00621010042568107,0.0068580044822719
"Participating in water sports",1590,1.98947293651109e-05,0.00621010042568107,0.0049957543026042
"Participating in water sports",1595,8.22386135099033e-06,0.00256706205645047,0.00378140817952734
"Participating in water sports",1600,8.22386135099033e-06,0.00256706205645047,0.00256706205645047
"Participating in water sports",1605,8.22386135099033e-06,0.00256706205645047,0.00256706205645047
"Participating in water sports",1610,8.22386135099033e-06,0.00256706205645047,0.00256706205645047
"Participating in water sports",1615,8.22386135099033e-06,0.00256706205645047,0.00195136474164914
"Participating in water sports",180,2.30650223801529e-06,0.000719970112046472,0.00133566742684781
"Participating in water sports",185,2.30650223801529e-06,0.000719970112046472,0.000719970112046472
"Participating in water sports",190,2.30650223801529e-06,0.000719970112046472,0.000958451803684526
"Participating in water sports",195,4.59850802944463e-06,0.00143541518696064,0.000956943457973757
"Participating in water sports",200,2.29200579142933e-06,0.000715445074914164,0.000955435112262988
"Participating in water sports",205,2.29200579142933e-06,0.000715445074914164,0.000715445074914164
"Participating in water sports",210,2.29200579142933e-06,0.000715445074914164,0.000715445074914164
"Participating in water sports",215,2.29200579142933e-06,0.000715445074914164,0.000818130183081544
"Participating in water sports",220,3.27889439070337e-06,0.0010235003994163,0.00217168310223788
"Participating in water sports",225,1.53007659541208e-05,0.00477610383238316,0.00352523602139421
"Participating in water sports",230,1.53007659541208e-05,0.00477610383238316,0.00477610383238316
"Participating in water sports",235,1.53007659541208e-05,0.00477610383238316,0.00679879123053049
"Participating in water sports",240,3.47404604604853e-05,0.0108441660268252,0.00882147862867783
"Participating in water sports",245,3.47404604604853e-05,0.0108441660268252,0.0108441660268252
"Participating in water sports",250,3.47404604604853e-05,0.0108441660268252,0.0108441660268252
"Participating in water sports",255,3.47404604604853e-05,0.0108441660268252,0.0106056843351871
"Participating in water sports",260,3.2448454669056e-05,0.010128720951911,0.0116911138303622
"Participating in water sports",265,4.51723333310671e-05,0.0141004545123504,0.0127765433255372
"Participating in water sports",270,4.51723333310671e-05,0.0141004545123504,0.0141734978881745
"Participating in water sports",275,4.58743404296609e-05,0.0143195846398229,0.0152874093694932
"Participating in water sports",280,5.58779415846213e-05,0.0174421889563063,0.017119098200716
"Participating in water sports",285,6.27763740455674e-05,0.0195955210060189,0.0203081614892141
"Participating in water sports",290,7.65238694407421e-05,0.0238867745053172,0.0224563566722178
"Participating in water sports",295,7.65238694407421e-05,0.0238867745053172,0.0238867745053172
"Participating in water sports",300,7.65238694407421e-05,0.0238867745053172,0.0241777039886193
"Participating in water sports",305,7.93199417767191e-05,0.0247595629552237,0.0244686334719215
"Participating in water sports",310,7.93199417767191e-05,0.0247595629552237,0.0240788881706778
"Participating in water sports",315,7.27780955765214e-05,0.022717538601586,0.0217310275502955
"Participating in water sports",320,5.67550643539592e-05,0.0177159810940768,0.0224155651424677
"Participating in water sports",325,8.5898912744817e-05,0.0268131757317401,0.0274752417119484
"Participating in water sports",330,0.000121405761374908,0.0378965683100283,0.0351043298693673
"Participating in water sports",335,0.000130076895141152,0.0406032455663333,0.0408331921395063
"Participating in water sports",340,0.000140958005169355,0.0439997625421574,0.0462732376146847
"Participating in water sports",345,0.000173689086141287,0.0542167047355635,0.052853542777709
"Participating in water sports",350,0.00019331905616169,0.0603441610554063,0.0581067703235782
"Participating in water sports",355,0.000191445855520157,0.059759445179765,0.0687427911249169
"Participating in water sports",360,0.00027591002019701,0.0861247671395793,0.0786625871133044
"Participating in water sports",365,0.000288656478917348,0.0901035490205689,0.100123049125652
"Participating in water sports",370,0.000397698599205415,0.124140831216808,0.115096333174808
"Participating in water sports",375,0.000419815632077135,0.131044619287047,0.13024207902558
"Participating in water sports",380,0.000434219590982874,0.135540786572885,0.135135600267209
"Participating in water sports",385,0.000444729375233784,0.138821394941695,0.139640019993648
"Participating in water sports",390,0.00046310682155635,0.144557878466364,0.140848861202706
"Participating in water sports",395,0.000445837552232009,0.139167310200059,0.140384257306444
"Participating in water sports",400,0.000440264148517061,0.137427583252911,0.142140632208506
"Participating in water sports",405,0.000479987033281596,0.149827003172547,0.144948968496156
"Participating in water sports",410,0.000472827980685297,0.14759231906301,0.151861556649705
"Participating in water sports",415,0.000506699823192444,0.158165347713559,0.159526201592042
"Participating in water sports",420,0.000553650594104314,0.172820937999556,0.168226681220845
"Participating in water sports",425,0.000556446767353811,0.173693757949418,0.169184312473506
"Participating in water sports",430,0.000515903449525676,0.161038241471543,0.159604989098941
"Participating in water sports",435,0.000461585394039396,0.144082967875861,0.146709143571149
"Participating in water sports",440,0.000432507053440943,0.135006221366042,0.140448736255149
"Participating in water sports",445,0.000455735770713855,0.142257019523544,0.146607093392526
"Participating in water sports",450,0.000520772286448647,0.162558039287991,0.152995678320072
"Participating in water sports",455,0.000493906624839482,0.154171976148683,0.157275156861971
"Participating in water sports",460,0.00049686508984505,0.155095455149239,0.155289958611249
"Participating in water sports",465,0.0005016928935756,0.156602444535824,0.15523366362498
"Participating in water sports",470,0.000493365583581052,0.154003091189876,0.152533868880762
"Participating in water sports",475,0.000470917835165183,0.146996070916585,0.15593125899884
"Participating in water sports",480,0.000534344615277562,0.166794614890057,0.154058062264958
"Participating in water sports",485,0.000475362617680178,0.148383500988232,0.155475837476657
"Participating in water sports",490,0.000484543824539207,0.151249396551683,0.152548839905853
"Participating in water sports",495,0.000506213754003883,0.158013622177645,0.157116759124109
"Participating in water sports",500,0.00051926408965948,0.162087258643001,0.166632947694172
"Participating in water sports",505,0.000576002247049979,0.17979796226187,0.17691935313364
"Participating in water sports",510,0.000605074596017844,0.18887283849605,0.186494109745045
"Participating in water sports",515,0.000611285399363085,0.190811528477214,0.190680118422374
"Participating in water sports",520,0.000616233243674967,0.192355988293858,0.20013988786895
"Participating in water sports",525,0.000695990784209121,0.21725214683578,0.208614502588421
"Participating in water sports",530,0.000692733437926309,0.216235372635626,0.218669930812684
"Participating in water sports",535,0.000712874204106809,0.222522272966646,0.23775215532725
"Participating in water sports",540,0.000879386703620495,0.274498820379478,0.255228360072374
"Participating in water sports",545,0.000860694182471939,0.268663986870998,0.273048658647981
"Participating in water sports",550,0.0008841419742226,0.275983168693467,0.275498979494237
"Participating in water sports",555,0.000902936308338174,0.281849782918248,0.285802295936077
"Participating in water sports",560,0.000959717553169366,0.299573936196516,0.298327382144695
"Participating in water sports",565,0.00100451838522137,0.31355842731932,0.314942053839779
"Participating in water sports",570,0.00106261700955371,0.331693798003502,0.319971181021668
"Participating in water sports",575,0.00100805161415136,0.314661317742182,0.319118999386341
"Participating in water sports",580,0.000996328216701073,0.311001882413338,0.316459943124121
"Participating in water sports",585,0.00103706128529294,0.323716629216844,0.322016550488006
"Participating in water sports",590,0.00106145519482561,0.331331139833836,0.323379755541452
"Participating in water sports",595,0.00100942974183679,0.315091497573676,0.33869769877682
"Participating in water sports",600,0.00118427935627817,0.369670458922947,0.342082497860382
"Participating in water sports",605,0.00109398590629893,0.341485537084521,0.356025701215002
"Participating in water sports",610,0.00114343542848031,0.356921107637536,0.360391284931798
"Participating in water sports",615,0.00122623621717235,0.382767210073335,0.375029673502788
"Participating in water sports",620,0.00123467289636282,0.385400702797492,0.386204230696704
"Participating in water sports",625,0.00125083214153276,0.390444779219285,0.401357513436906
"Participating in water sports",630,0.00137187176496283,0.428227058293942,0.413676802581962
"Participating in water sports",635,0.00135307142780906,0.422358570232659,0.425319078515597
"Participating in water sports",640,0.00136272401751714,0.425371607020192,0.433547251559376
"Participating in water sports",645,0.0014509512957213,0.452911577425277,0.445542809093653
"Participating in water sports",650,0.00146835863141425,0.45834524283549,0.45698463264797
"Participating in water sports",655,0.00147268938077366,0.459697077683143,0.485899123867589
"Participating in water sports",660,0.00172884340926845,0.539655051084133,0.499949682358609
"Participating in water sports",665,0.00160339608948089,0.500496918308552,0.517364937300514
"Participating in water sports",670,0.00164006434742999,0.511942842508857,0.514419705765716
"Participating in water sports",675,0.00170053730455874,0.53081935647974,0.526861502165054
"Participating in water sports",680,0.00172297201670278,0.537822307506564,0.53303553824566
"Participating in water sports",685,0.00169940192741797,0.530464950750675,0.545583680230639
"Participating in water sports",690,0.00182113530058814,0.568463782434679,0.548978929803458
